"x","y","Cprod","Infra","Econ","Lprod","Nat","Fprod","FR","BT"
2651,2620,0,0.01660832286971,0,0.137298049678405,0.794625555555556,0.404589094371085,"NCConv_Livestock",5
2651,2621,0,0.0162859621271454,0.564107233525754,0.136176663819233,0.794513491124261,0.404544089399522,"Forester",0
2651,2622,0,0.0159642547315751,0.443551226249916,0.135063635464758,0.794469642184558,0.404491129586278,"Forester",0
2651,2643,0,0,0,0,0,0,"UNMANAGED",0
2652,2619,0,0.017714506290521,0.564107233525754,0.138344531785697,0.792704307116105,0.405018897617103,"NCConv_Livestock",1
2652,2620,0,0.0173898934877036,0.475215205723963,0.138108907685135,0.792600752688172,0.404982458731077,"Forester",0
2652,2621,0,0.0170659431831495,0.475215205723963,0.137088663004644,0.792505738831615,0.404940382969334,"NCConv_Livestock",5
2652,2622,0,0.0167426526781865,0,0.136081777047366,0.792546831683168,0.404893399835798,"Forester",0
2652,2642,0,0,0,0,0,0,"UNMANAGED",0
2653,2619,0,0.0185015562356833,0.564107233525754,0.138594670375985,0.790682409240925,0.405397767398387,"NCConv_Livestock",2
2653,2620,0,0.0181753315279147,0.475215205723963,0.138395188210739,0.790596714060032,0.405365453792464,"Forester",0
2653,2621,0,0.017849775907401,0.443551226249916,0.137474366790807,0.790518030303031,0.405325848147484,"NCConv_Livestock",1
2653,2625,0,0.0165531072953652,0,0.136538325811176,0.791575455782313,0.405349133608392,"NCConv_Livestock",5
2653,2641,0,0.00412568716808881,0,0.132870545881426,0.790054913580247,0.405836751815036,"Forester",0
2654,2618,0,0,0,0,0,0,"UNMANAGED",0
2654,2619,0,0.0192925281556701,0.443551226249916,0.138440480411525,0.788745162241888,0.40587342605473,"Forester",0
2654,2620,0.382409939765776,0.0189646754548418,0.475215205723963,0.138283439990505,0.788673333333333,0.405840682149602,"NCConv_Livestock",4
2654,2621,0.389810818202197,0.0186374985290375,0.443551226249916,0.137461588706499,0.788607344173442,0.40579869207977,"CConv_Cereal",5
2654,2624,0,0.017658904644996,0.475215205723963,0.136804864754504,0.789371672955974,0.405733188241734,"Forester",0
2654,2641,0,0,0,0,0,0,"UNMANAGED",0
2655,2618,0,0,0,0,0,0,"UNMANAGED",0
2655,2619,0,0.0200874613337827,0.443551226249916,0.139060723883102,0.786868186666667,0.406449838878482,"Forester",0
2655,2620,0.39079918982001,0.0197579643097002,0.564107233525754,0.138900065922286,0.786807432950191,0.406394702219566,"Forester",0
2655,2621,0.39079918982001,0.0194291498491831,0.564107233525754,0.138121428628808,0.786751593137255,0.40632910612341,"NCConv_Livestock",4
2655,2622,0.39280189435046,0.0191010151301947,0.443551226249916,0.137374868392944,0.78688246737841,0.406283536674757,"NCConv_Livestock",2
2655,2623,0,0,0,0,0,0,"UNMANAGED",0
2655,2638,0,0.00734004493401652,0,0.136837078568836,0.78666601335762,0.406459281079066,"NCConv_Livestock",3
2655,2639,0,0.00660631408022605,0.475215205723963,0.136277995007053,0.786601094217024,0.406599779461426,"Forester",0
2655,2640,0,0.0058759593005886,0.475215205723963,0.135688333993866,0.786641252777778,0.406713030421915,"Forester",0
2655,2641,0,0.00514894966907642,0,0.135098388371485,0.786787158518519,0.4067672392115,"Forester",0
2656,2617,0,0.0215519085078925,0.443551226249916,0.139291714991923,0.785312078431373,0.40726966045345,"NCConv_Livestock",3
2656,2618,0.38699239303913,0.0212193606690007,0.538543164672058,0.139443837761603,0.785132628930818,0.407186482653746,"NCConv_Livestock",4
2656,2619,0.387903852227372,0.0208863956464757,0.443551226249916,0.139622076944019,0.784966230303031,0.407116903188709,"Forester",0
2656,2620,0.389919085176228,0.020555237722001,0.443551226249916,0.139460792035451,0.784917607433217,0.407036526695622,"Forester",0
2656,2621,0.389919085176228,0.0202247692524564,0.564107233525754,0.138724564968148,0.784872887402453,0.406944157504913,"Forester",0
2656,2622,0.391494751530644,0.0198949873730014,0,0.13803501156802,0.785047186147186,0.406891174999198,"Forester",0
2656,2638,0,0.00764472317651133,0.475215205723963,0.137632580540725,0.784719192924267,0.40700179426178,"Forester",0
2656,2639,0,0.00690958585313128,0.475215205723963,0.137142005475128,0.78463573286052,0.407140025993768,"Forester",0
2656,2640,0,0.00617783752945833,0.475215205723963,0.136623776538245,0.784655593434343,0.407250326782352,"Forester",0
2656,2641,0,0.00544944710208894,0,0.136101299643121,0.784781279461279,0.407301308218095,"Forester",0
2656,2642,0.390692061793107,0.00472438389386587,0,0.136053432093959,0.785053835125448,0.407336274085963,"Forester",0
2656,2644,0,0,0,0,0,0,"UNMANAGED",0
2656,2645,0,0.0025688570443354,0,0.137195721710637,0.786268784722222,0.407403373675296,"NCConv_Livestock",5
2657,2617,0.39079918982001,0.0223582667503742,0.443551226249916,0.141761546562377,0.783441294964029,0.40805039490728,"Forester",0
2657,2618,0.392441484581403,0.022024027033166,0.475215205723963,0.141844939209154,0.783269711649366,0.407942202476837,"Forester",0
2657,2619,0.391086539480664,0.0216893715753801,0.475215205723963,0.14194669611752,0.783110711111111,0.407843467697986,"Forester",0
2657,2620,0.391086539480664,0.0213565359214276,0.475215205723963,0.1417423691752,0.783072055378062,0.407736441674988,"Forester",0
2657,2621,0.391494751530644,0.0210243967186647,0.443551226249916,0.140996836803176,0.783036482617587,0.407615668615595,"Forester",0
2657,2622,0.391494751530644,0.0202247692524564,0,0.140280795809391,0.783246069651741,0.407527623171141,"Forester",0
2657,2623,0,0,0,0,0,0,"UNMANAGED",0
2657,2626,0,0,0,0,0,0,"UNMANAGED",0
2657,2627,0,0.0162859621271454,0,0.140720993413457,0.785143951310861,0.407448166376459,"NCConv_Livestock",4
2657,2635,0,0.0101803663826169,0,0.141231965803474,0.78338503537245,0.407270489845854,"NCConv_Livestock",5
2657,2636,0,0.0094334190793951,0,0.140701217662304,0.782924515841142,0.407314884459164,"NCConv_Livestock",2
2657,2637,0,0.0086899702801666,0.475215205723963,0.140102733458791,0.78275024691358,0.407401156184024,"NCConv_Livestock",1
2657,2638,0,0.0079499873655231,0,0.139426792610274,0.782653717171717,0.407517792908461,"NCConv_Livestock",1
2657,2639,0,0.0072134381701382,0.475215205723963,0.138662804479468,0.782544066882416,0.407649768161043,"Forester",0
2657,2640,0,0.00648029097438518,0.475215205723963,0.137824701672045,0.782534945308002,0.407752761518962,"Forester",0
2657,2641,0.390692061793107,0.00575051449615138,0.475215205723963,0.136927855971419,0.78263022713321,0.4077957504556,"Forester",0
2657,2642,0.390847662069831,0.00502407788279235,0.475215205723963,0.136898470421632,0.782869437908496,0.407821626244822,"NCConv_Livestock",3
2657,2643,0,0,0,0,0,0,"UNMANAGED",0
2657,2644,0,0.00358110294090075,0.475215205723963,0.137385526321471,0.783622722590139,0.407863750473601,"Forester",0
2658,2616,0,0.0235054036991801,0.443551226249916,0.145062432387623,0.781673806796488,0.408846203111344,"NCConv_Livestock",3
2658,2617,0.391494751530644,0.0231687422635092,0,0.145359502990305,0.78145876379691,0.408741509194593,"Forester",0
2658,2618,0,0,0,0,0,0,"UNMANAGED",0
2658,2619,0.390922598091151,0.0224964302196199,0.475215205723963,0.145370772283059,0.781162892978869,0.408529764807356,"Forester",0
2658,2620,0.392441484581403,0.0221618997500139,0.475215205723963,0.145105135043462,0.781144403921568,0.408419179628693,"Forester",0
2658,2621,0.391494751530644,0.0213565359214276,0.475215205723963,0.144320811599438,0.781193465533521,0.408269963327577,"Forester",0
2658,2622,0.392441484581403,0.020555237722001,0.443551226249916,0.143572872720551,0.781445076734192,0.408152734838639,"Forester",0
2658,2623,0,0.0197579643097002,0.475215205723963,0.143632804389135,0.781735747064136,0.408047670265686,"Forester",0
2658,2625,0,0.0181753315279147,0.443551226249916,0.143498827383401,0.782539087595531,0.407975606306089,"NCConv_Livestock",2
2658,2626,0,0.0173898934877036,0.443551226249916,0.143766077806051,0.782969553805773,0.407970895540603,"NCConv_Livestock",4
2658,2634,0,0.0112425013582449,0,0.144311290724106,0.782060135762772,0.407723580992001,"Forester",0
2658,2635,0,0.0104905509942778,0.443551226249916,0.143958187542268,0.781462329501915,0.407723711468865,"NCConv_Livestock",3
2658,2636,0.389683825597448,0.00974214604615831,0.443551226249916,0.143256119800651,0.780997228372283,0.407758983289495,"NCConv_Livestock",1
2658,2637,0.390911711096547,0.00899725323773592,0.567258931033862,0.142481099335699,0.780813237472767,0.40783520140713,"NCConv_Livestock",4
2658,2638,0.390169017073889,0.00825583975914912,0.475215205723963,0.141614595867712,0.78070587037037,0.407940436426844,"Forester",0
2658,2639,0.390814699600015,0.00751787325816633,0.475215205723963,0.140636648693233,0.780584187654321,0.408059302925796,"Forester",0
2658,2640,0.390692061793107,0.00678332183167663,0.475215205723963,0.139545293714718,0.780559022643496,0.408147521686267,"Forester",0
2658,2641,0.390814699600015,0.00605215401747172,0.443551226249916,0.138346765201224,0.780634832772166,0.408174355508048,"Forester",0
2658,2642,0.390814699600015,0.00532433878612204,0.475215205723963,0.137921275502002,0.780849022700119,0.408182179145358,"Forester",0
2658,2643,0.389482566940277,0.00459984553307868,0.475215205723963,0.137441081639196,0.781194911616161,0.408190977530924,"NCConv_Livestock",4
2658,2644,0,0.00387864407096283,0.475215205723963,0.137936962450423,0.781556579124579,0.408183591127753,"Forester",0
2659,2586,0,0,0,0,0,0,"UNMANAGED",0
2659,2617,0,0,0,0,0,0,"UNMANAGED",0
2659,2618,0.387903852227372,0.023645701658165,0.564107233525754,0.149323203494303,0.779325777777777,0.409228125213434,"CConv_Cereal",4
2659,2619,0.390922598091151,0.023307613308433,0.475215205723963,0.149225553051881,0.779206484848484,0.409120838684692,"Forester",0
2659,2620,0.390922598091151,0.0224964302196199,0.443551226249916,0.148879806263537,0.779213311534967,0.409006661830773,"Forester",0
2659,2621,0.390922598091151,0.0216893715753801,0.475215205723963,0.148041003055766,0.779345245614034,0.40885377885934,"Forester",0
2659,2622,0.391494751530644,0.0208863956464757,0.475215205723963,0.147249243897466,0.779644181662381,0.408731385763187,"Forester",0
2659,2623,0.391494751530644,0.0200874613337827,0.475215205723963,0.147222585514363,0.779970670033669,0.408618690505606,"Forester",0
2659,2624,0,0.0192925281556701,0.564107233525754,0.146959588369902,0.780372223333332,0.408537177296659,"NCConv_Livestock",1
2659,2625,0,0.0185015562356833,0.443551226249916,0.146959447373564,0.780812572839505,0.408533892864993,"Forester",0
2659,2633,0,0.0123117914623808,0.475215205723963,0.14823200644915,0.780849704326174,0.408239031772943,"Forester",0
2659,2634,0.389482566940277,0.0115547705645056,0,0.147768492330656,0.780187888888888,0.408202812974598,"NCConv_Livestock",4
2659,2635,0.389683825597448,0.0108013429442684,0.443551226249916,0.147283212202776,0.779594747346072,0.40819358056239,"NCConv_Livestock",1
2659,2636,0.390692061793107,0.0100514746510275,0.443551226249916,0.146466536124137,0.77913323356009,0.408218837923226,"Forester",0
2659,2637,0.390847662069831,0.00930513221306284,0.443551226249916,0.14557950734313,0.778947812274368,0.408284099955812,"NCConv_Livestock",3
2659,2638,0.390169017073889,0.00856228262856396,0.475215205723963,0.144596026896329,0.778838406130268,0.408377002914959,"Forester",0
2659,2639,0.390692061793107,0.00782289335693453,0.475215205723963,0.143487649445745,0.778714710204081,0.408481775539647,"Forester",0
2659,2640,0.389482566940277,0.00708693231019986,0.567258931033862,0.142234764312328,0.778682631884058,0.408554075488067,"Forester",0
2659,2641,0.390692061793107,0.00635436784466215,0.567258931033862,0.14083193304295,0.778746672839506,0.408563351667432,"Forester",0
2659,2642,0.390169017073889,0.00562516875272967,0,0.140122686387503,0.77894176683087,0.40855153284205,"Forester",0
2659,2643,0.390911711096547,0.00489930425496021,0.567258931033862,0.139323731571991,0.779272833333333,0.408538245839603,"NCConv_Livestock",3
2659,2644,0,0.00417674399221923,0.475215205723963,0.139398897933488,0.779604874074074,0.408508670752816,"Forester",0
2660,2584,0,0.0652856161851075,0.560721873975181,0.128595029876667,0.758683492957746,0.425034854156095,"Forester",0
2660,2585,0,0.0642296795327769,0.475215205723963,0.128924323912756,0.758792126984127,0.424868556624802,"Forester",0
2660,2586,0,0.0631807209987004,0,0.129344868103424,0.758691351111111,0.424682186235433,"NCConv_Livestock",1
2660,2617,0.392173262532807,0.0248022148017761,0.538543164672058,0.153660736769159,0.777284204545454,0.409937176426652,"NCConv_Livestock",3
2660,2618,0.391469828687613,0.0244627945569069,0.475215205723963,0.153455893578642,0.777183034608378,0.409826938067635,"NCConv_Cereal",3
2660,2619,0.391494751530644,0.023645701658165,0.475215205723963,0.153242079821308,0.777169477572558,0.409714537752111,"Forester",0
2660,2620,0.392441484581403,0.0228327933646584,0.475215205723963,0.152805897696265,0.777279485617596,0.409595422917269,"NCConv_Livestock",3
2660,2621,0.392441484581403,0.022024027033166,0.443551226249916,0.151899875360447,0.777492858312857,0.409437309297838,"Forester",0
2660,2622,0.392441484581403,0.0212193606690007,0.475215205723963,0.151051876319606,0.777843365384614,0.409308239349415,"NCConv_Livestock",4
2660,2623,0.392441484581403,0.020418752912914,0.564107233525754,0.150932321993358,0.778212239558706,0.409186527700445,"Forester",0
2660,2624,0.39280189435046,0.0196221630283647,0.564107233525754,0.150593309366314,0.778640996096798,0.409096745082134,"NCConv_Livestock",3
2660,2625,0.391494751530644,0.0188295508890312,0.475215205723963,0.150526603055364,0.779112540123456,0.409083364473301,"Forester",0
2660,2626,0.391494751530644,0.0180408769667462,0,0.150735817985513,0.779582145593869,0.409074061328619,"Forester",0
2660,2628,0,0,0,0,0,0,"UNMANAGED",0
2660,2629,0,0.0156980979458927,0,0.152790462110509,0.780335169696969,0.40900510485349,"Forester",0
2660,2632,0,0.0133893948559795,0.475215205723963,0.152584570727243,0.779534430727023,0.408824470436813,"Forester",0
2660,2633,0,0.0126272294939923,0.543923664501106,0.152001528657752,0.77907008449074,0.408739537704598,"NCConv_Livestock",3
2660,2634,0.390911711096547,0.0118687062956498,0.475215205723963,0.15143395755541,0.778314989898989,0.408693309229762,"NCConv_Cereal",1
2660,2635,0.390692061793107,0.0111137906167899,0.475215205723963,0.150849433801717,0.777731415686274,0.408673766717774,"NCConv_Livestock",3
2660,2636,0.389683825597448,0.0103624483052156,0.443551226249916,0.149951697101254,0.777278436781609,0.408688071726595,"Forester",0
2660,2637,0.390169017073889,0.00961464569140003,0.475215205723963,0.148989494804781,0.777096062015504,0.408741469269845,"Forester",0
2660,2638,0.387484920675012,0.0088703495794803,0.475215205723963,0.147930129870182,0.776989136150234,0.408821139052402,"Forester",0
2660,2639,0.390169017073889,0.00812952723838112,0.567258931033862,0.146737514809646,0.776868594257178,0.408910884170458,"Forester",0
2660,2640,0.390692061793107,0.00739214639318519,0.475215205723963,0.145374642824059,0.776833667994688,0.408966133921926,"Forester",0
2660,2641,0.390814699600015,0.00665817521670709,0.475215205723963,0.143823941130387,0.776888457627119,0.408956363833765,"Forester",0
2660,2642,0.390692061793107,0.00592758232121349,0.543923664501106,0.142900119211348,0.777065033033033,0.408923173297318,"Forester",0
2660,2643,0.390911711096547,0.00520033675041842,0.475215205723963,0.141859975748161,0.777377244444444,0.408885858493029,"CConv_Cereal",5
2660,2644,0,0.00447640797158588,0,0.141608624197777,0.77767516751269,0.408832053923985,"NCConv_Livestock",2
2661,2581,0,0.0689458337869604,0,0.12822579954927,0.757437949579832,0.425760637383029,"NCConv_Livestock",1
2661,2582,0,0.0678653486387554,0.560721873975181,0.127776127602709,0.758166325581396,0.425476815069436,"NCConv_Livestock",5
2661,2583,0,0.0667921687148869,0.475215205723963,0.128253070685344,0.758566929440389,0.425207547746284,"Forester",0
2661,2584,0,0.0657261958962329,0.475215205723963,0.128595029876667,0.758683492957746,0.425034854156095,"NCConv_Livestock",1
2661,2585,0.391789772335189,0.0646673340273453,0.443551226249916,0.128924323912756,0.75869763063063,0.424868556624802,"Forester",0
2661,2586,0,0.063615488864334,0,0.129344868103424,0.758508657894736,0.424682186235433,"Forester",0
2661,2587,0,0.0625705680245597,0,0.129547630481067,0.758329376068376,0.424618029035792,"NCConv_Livestock",2
2661,2616,0.392173262532807,0.0259672162217776,0.538543164672058,0.157946745646419,0.774964070048308,0.410649176064243,"Forester",0
2661,2617,0.391494751530644,0.0256252983256128,0.475215205723963,0.157820018789461,0.775038328935795,0.410537394714976,"NCConv_Livestock",5
2661,2618,0.391494751530644,0.0248022148017761,0.564107233525754,0.157503045484242,0.775050279898217,0.410424615490731,"Forester",0
2661,2619,0.392173262532807,0.0239833773087944,0.443551226249916,0.157171311368377,0.775135462506841,0.410306215806862,"NCConv_Cereal",3
2661,2620,0.392173262532807,0.0231687422635092,0.443551226249916,0.156641088991669,0.775343452098177,0.410181081867756,"NCConv_Livestock",2
2661,2621,0.391494751530644,0.0223582667503742,0.475215205723963,0.155662402965093,0.775637081413209,0.410016472696283,"NCConv_Livestock",3
2661,2622,0.391494751530644,0.0215519085078925,0.475215205723963,0.154752426117612,0.776042613493854,0.409879491743166,"Forester",0
2661,2623,0.392173262532807,0.0207496259153612,0.564107233525754,0.154539474263424,0.776459259259258,0.409747633669781,"Forester",0
2661,2624,0.39280189435046,0.019951377980045,0.475215205723963,0.154122702456335,0.776923259911893,0.409648368726578,"NCConv_Livestock",5
2661,2625,0.39280189435046,0.019157124324549,0.475215205723963,0.153991622605929,0.777434316146211,0.409627136223521,"NCConv_Cereal",2
2661,2626,0.39280189435046,0.018366825174592,0.443551226249916,0.15417116470095,0.777959133285128,0.409618300196918,"Forester",0
2661,2627,0.39725990090088,0.0175804413470574,0,0.154194185410252,0.778445746100311,0.409631469462602,"Forester",0
2661,2630,0,0.01524439859214,0.567258931033862,0.156921897328831,0.778658229000241,0.409525256955274,"Forester",0
2661,2631,0,0.0144732956440145,0.475215205723963,0.156974856950799,0.778324405840138,0.409448431938704,"Forester",0
2661,2632,0,0.0137059205718219,0.543923664501106,0.156579340369471,0.778005889146686,0.409378239001691,"NCConv_Livestock",2
2661,2633,0.391469828687613,0.0129422375042946,0.543923664501106,0.1559021804013,0.777490935501354,0.409296025414818,"NCConv_Cereal",2
2661,2634,0.391789772335189,0.0121822110854112,0.475215205723963,0.155262891516268,0.776687878891745,0.40924115863192,"Forester",0
2661,2635,0.392173262532807,0.011425806464636,0.443551226249916,0.154613540640899,0.776129091019786,0.409212708639331,"Forester",0
2661,2636,0.390169017073889,0.010672989287282,0.475215205723963,0.153673439298835,0.77570102494331,0.409217477212724,"NCConv_Livestock",3
2661,2637,0.390847662069831,0.00992372568517097,0.567258931033862,0.152679080275569,0.775539315500685,0.409260424989676,"NCConv_Livestock",3
2661,2638,0.389482566940277,0.00917798226748179,0.475215205723963,0.151592814425627,0.775454024691358,0.409328328204764,"Forester",0
2661,2639,0.390814699600015,0.00843572611183319,0.567258931033862,0.150372648166608,0.775358072530864,0.409404644207561,"Forester",0
2661,2640,0.389482566940277,0.00769692475552475,0.475215205723963,0.148965659031006,0.775342953669536,0.409444809178833,"Forester",0
2661,2641,0.390692061793107,0.00696154618707656,0.475215205723963,0.14734270011373,0.775412280610022,0.409418541843512,"Forester",0
2661,2642,0.390692061793107,0.0062295588378608,0.475215205723963,0.146284513116822,0.775595603703703,0.409366993575795,"Forester",0
2662,2580,0,0.0689458337869604,0.443551226249916,0.128355649050692,0.756624363636364,0.426325014477774,"NCConv_Livestock",1
2662,2581,0,0.0684962390048148,0.475215205723963,0.12822579954927,0.757437949579832,0.425760637383029,"NCConv_Livestock",1
2662,2582,0,0.0674187995948227,0.475215205723963,0.127776127602709,0.758166325581396,0.425476815069436,"Forester",0
2662,2583,0.391789772335189,0.0663486244206561,0.475215205723963,0.128253070685344,0.758566929440389,0.425207547746284,"Forester",0
2662,2584,0.391789772335189,0.0652856161851075,0.560721873975181,0.128595029876667,0.758683492957746,0.425034854156095,"Forester",0
2662,2585,0.392173262532807,0.0642296795327769,0.443551226249916,0.128924323912756,0.75869763063063,0.424868556624802,"Forester",0
2662,2586,0.392173262532807,0.0631807209987004,0.443551226249916,0.129344868103424,0.758508657894736,0.424682186235433,"NCConv_Livestock",1
2662,2587,0,0.062138648958791,0,0.129547630481067,0.758329376068376,0.424618029035792,"NCConv_Livestock",2
2662,2588,0,0.0611033735817321,0.560721873975181,0.129745621979237,0.758158633123689,0.424529983817324,"NCConv_Livestock",4
2662,2589,0,0.0600748067825502,0,0.130034025780038,0.757994213991769,0.424420450863251,"Forester",0
2662,2614,0,0.0274871927837662,0.475215205723963,0.161561248529899,0.772678825654923,0.411417662383461,"Forester",0
2662,2615,0,0.0271408314401266,0.475215205723963,0.162163330143287,0.772786893542757,0.411376573987361,"Forester",0
2662,2616,0.390922598091151,0.0267963788618175,0.475215205723963,0.162174539445349,0.77281560644614,0.411280160456262,"NCConv_Livestock",4
2662,2617,0.391494751530644,0.0259672162217776,0.475215205723963,0.162153873688793,0.772970280528052,0.411163923963894,"Forester",0
2662,2618,0.391494751530644,0.0251423624007054,0.538543164672058,0.16171522738047,0.773081531100477,0.411047193659087,"NCConv_Cereal",5
2662,2619,0.39280189435046,0.0243217728476894,0.564107233525754,0.161257271408066,0.77317973765432,0.410921434976962,"CConv_Cereal",2
2662,2620,0.392173262532807,0.0235054036991801,0.564107233525754,0.160624243932057,0.773479597315435,0.410788836904138,"NCConv_Cereal",3
2662,2621,0.391494751530644,0.0226932117649917,0.475215205723963,0.159563219363873,0.773778510484453,0.410616176628288,"NCConv_Cereal",2
2662,2622,0.390922598091151,0.0218851545145353,0.475215205723963,0.158581883430123,0.774241914893616,0.410469774257585,"Forester",0
2662,2623,0.391494751530644,0.0210811900634916,0.564107233525754,0.158269503603887,0.774710803633822,0.410326325052413,"Forester",0
2662,2624,0.392173262532807,0.020281277160751,0.567258931033862,0.157768479663651,0.775216742896742,0.410216042208456,"NCConv_Cereal",1
2662,2625,0.391469828687613,0.0194853751757497,0.567258931033862,0.157566779847757,0.775774266117969,0.410185329558378,"NCConv_Cereal",5
2662,2626,0.391494751530644,0.0186934440860319,0.475215205723963,0.157709260313795,0.776338306921675,0.410174699560652,"Forester",0
2662,2627,0.391494751530644,0.0179054444652386,0.543923664501106,0.157727037440377,0.776870300226757,0.410189928376699,"Forester",0
2662,2628,0.391469828687613,0.0171213374712899,0,0.1587103173492,0.777240854561878,0.410181478955841,"Forester",0
2662,2630,0.39280189435046,0.0155646488483758,0.475215205723963,0.160704589470528,0.777241471706758,0.410102978737135,"Forester",0
2662,2631,0.392173262532807,0.0147919923546956,0.475215205723963,0.16107226260716,0.776973231129864,0.410022082077234,"NCConv_Livestock",4
2662,2632,0,0.0140230787367898,0.475215205723963,0.16059152847938,0.776698589499389,0.409949202140487,"NCConv_Livestock",2
2662,2633,0.391789772335189,0.0132578719071941,0.475215205723963,0.159835073123329,0.776231570952014,0.409865022785565,"Forester",0
2662,2634,0.391789772335189,0.0124963362978466,0.567258931033862,0.1591494436009,0.775494496891051,0.409801520467379,"Forester",0
2662,2635,0.38699239303913,0.0117384368501701,0.475215205723963,0.158461669293463,0.774983000575705,0.409763999865978,"NCConv_Livestock",1
2662,2636,0.390692061793107,0.0109841390054068,0.475215205723963,0.157507448573802,0.774604513008876,0.409758867421241,"Forester",0
2662,2637,0.390847662069831,0.0102334086951265,0.475215205723963,0.156511414250107,0.774490937479753,0.409790752969069,"NCConv_Livestock",5
2662,2638,0.390847662069831,0.00948621233203284,0.475215205723963,0.155432307077389,0.774457566529492,0.409846097902738,"NCConv_Livestock",5
2662,2639,0.390692061793107,0.00874251680092886,0.567258931033862,0.15422371900379,0.774420037887067,0.409908116445871,"Forester",0
2662,2640,0.390692061793107,0.00800228944990966,0.475215205723963,0.15281891806404,0.774461503677893,0.409932568227678,"Forester",0
2663,2581,0.391789772335189,0.0674187995948227,0.475215205723963,0.12822579954927,0.757437949579832,0.425760637383029,"Forester",0
2663,2582,0.391789772335189,0.0669749904907947,0.475215205723963,0.127776127602709,0.758166325581396,0.425476815069436,"Forester",0
2663,2583,0.392441484581403,0.0659077933221179,0.475215205723963,0.128253070685344,0.758566929440389,0.425207547746284,"Forester",0
2663,2584,0.390922598091151,0.06484772339296,0.475215205723963,0.128595029876667,0.758683492957746,0.425034854156095,"Forester",0
2663,2585,0.391789772335189,0.0637946861364883,0.475215205723963,0.128924323912756,0.75869763063063,0.424868556624802,"Forester",0
2663,2586,0.392441484581403,0.0627485888555869,0.443551226249916,0.129344868103424,0.758508657894736,0.424682186235433,"NCConv_Livestock",4
2663,2587,0.392173262532807,0.0617093406739178,0.475215205723963,0.129547630481067,0.758329376068376,0.424618029035792,"NCConv_Livestock",2
2663,2588,0.391789772335189,0.060676852488483,0.443551226249916,0.129745621979237,0.758158633123689,0.424529983817324,"Forester",0
2663,2589,0.392441484581403,0.0596510369238641,0.475215205723963,0.130034025780038,0.757994213991769,0.424420450863251,"Forester",0
2663,2590,0,0.0586318082877955,0,0.129576368267927,0.757730337349397,0.42420700314807,"Forester",0
2663,2591,0,0.0576190825282268,0,0.128624194099203,0.757549857142857,0.423822869545317,"NCConv_Livestock",4
2663,2611,0,0.0293700131179326,0,0.162124303201911,0.770164205426357,0.411946640494159,"NCConv_Livestock",2
2663,2612,0,0.0290206943299978,0,0.163046094222051,0.7705147858473,0.412001591817094,"NCConv_Livestock",2
2663,2613,0,0.0286721426030833,0.475215205723963,0.164218446219056,0.770789054512958,0.41204688872305,"NCConv_Livestock",4
2663,2614,0,0.0283243545758151,0.475215205723963,0.165022502874722,0.770986249784668,0.412041435736654,"Forester",0
2663,2615,0,0.0279761636628096,0.475215205723963,0.165737055150079,0.77107570407315,0.412000490872095,"Forester",0
2663,2616,0.390922598091151,0.0271408314401266,0.564107233525754,0.165867445556677,0.77108823244552,0.411902703932578,"Forester",0
2663,2617,0.392173262532807,0.026309872227629,0.475215205723963,0.165947722929034,0.771227325490195,0.411781664585393,"Forester",0
2663,2618,0.392173262532807,0.0254832404777402,0.564107233525754,0.165633706724451,0.771343145454545,0.411660374926657,"Forester",0
2663,2619,0.390922598091151,0.0246608913508365,0.564107233525754,0.165054089703097,0.771451440293039,0.411526749647618,"Forester",0
2663,2620,0.392173262532807,0.0238427807006112,0.475215205723963,0.164320850889432,0.771759159235668,0.411386007408246,"NCConv_Livestock",4
2663,2621,0.390922598091151,0.0230288650598658,0.475215205723963,0.163178775128881,0.772065994513031,0.411204477718724,"Forester",0
2663,2622,0.390922598091151,0.0222191016266607,0.475215205723963,0.162126644801681,0.772515013440859,0.411047839338344,"Forester",0
2663,2623,0.391494751530644,0.0214134482507709,0.475215205723963,0.161719388956776,0.772966145502645,0.410892063715702,"Forester",0
2663,2624,0.391469828687613,0.0206118634205738,0.543923664501106,0.161137520574807,0.773519656167978,0.410769968971343,"NCConv_Cereal",3
2663,2625,0.391494751530644,0.0198143062501859,0.475215205723963,0.160866738183591,0.774129520467836,0.410728828517555,"NCConv_Livestock",4
2663,2626,0.391494751530644,0.0190207364669511,0.543923664501106,0.160968420831647,0.774740259762675,0.410714586766958,"Forester",0
2663,2627,0.391469828687613,0.0182311143992429,0.475215205723963,0.160972733712639,0.775325236191704,0.410729521661632,"NCConv_Livestock",2
2663,2628,0.390922598091151,0.0174454009645629,0.673646604388404,0.161939310204567,0.775749819738813,0.41072907370143,"Forester",0
2663,2629,0.399924836189254,0.0166635576579143,0.567258931033862,0.162998575539816,0.775910836752136,0.410718363619393,"CConv_Cereal",5
2663,2630,0.391469828687613,0.0158855465405208,0.475215205723963,0.16392219085169,0.775869396825396,0.410678036216733,"NCConv_Livestock",4
2663,2631,0.392441484581403,0.0151113302287419,0.443551226249916,0.164561032764139,0.775664528167446,0.410588905936246,"NCConv_Livestock",2
2663,2632,0.392441484581403,0.0143408718833141,0.443551226249916,0.164413422043773,0.775434835536998,0.410508658578568,"NCConv_Livestock",5
2663,2633,0.391494751530644,0.0135741351988253,0,0.163581795393536,0.77501718908382,0.410417373000047,"Forester",0
